Testo;Sentence;DD;DI;DIL;Soliloquio/Flusso di coscienza;Note
Rovetta-Gerolamo_Ninnoli_1882.txt;"Figuratevi ch'egli saliva come un gatto in cima a sei o sette seggiole, messe l'una sull'altra; poi, quand'era arrivato all'ultima, mentre la mobile colonna dondolava sotto il suo peso,";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quintino, il capo all'ingiù, si sollevava dritto sulle braccia, colle gambe all'aria, stava là qualche secondo, poi prendeva la spinta e si slanciava a cader lontano su due piedi, nello stesso punto che le seggiole precipitavano per terra con un fracasso di grande effetto.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Marco, che serio serio era stato immobile a guardare il suo padrone durante tutto l'esercizio, a questo punto gli si avvicinava pian piano dimenando lentamente la coda: cerimonia alla quale egli si abbandonava molto di rado.;no;nn;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma quantunque col salto di Niagara Quintino arrischiasse l'osso del collo ad ogni rappresentazione, tuttavia, quando lo incominciava, non si vedeva mai incoraggiato da un pubblico numeroso.;no;n;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ciò avveniva perchè, messe le seggiole l'una sull'altra, prima di dar principio alla salita,;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Quintino andava in giro col piattello, e allora quella gente, pare impossibile ma è proprio vero, diventava in sull'attimo di una sensibilità eccessiva, e chi gli voltava le spalle brontolando che quel genere di giuochi avrebbe dovuto esser proibito dalla Questura, chi spergiurava che gli metteva il capogiro, un altro che gli faceva tornare a gola il desinare; ma però, appena il saltimbanco aveva riposto il piattello e cominciava a salire, tutti i suoi disertori si voltavano uno alla volta e si fermavano un po' discosti per vederlo lavorare.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Finito il salto del Niagara egli restituiva le sedie a chi gliele aveva imprestate, raccoglieva da terra il canavaccio piegandolo in quattro, e ripigliava il suo viaggio senza dire una parola, senza barattare un saluto e senza curarsi nemmeno dei monelli che lo seguivano per un buon tratto di via, gridandogli dietro colla vociaccia squarciata:;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quintino!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quintino! accompagnando molte volte quel loro saluto con qualche torsolo che capitava a lui nella schiena, ma che non gli facea volgere il capo, o con qualche sassata che arrivava fino a Marco Minghetti, il quale, colto così all'improvviso, benchè continuasse col muso basso per la sua strada, dava però in un guaìto breve e sommesso.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Nè quell'uomo nè quel cane sentivano rancore per quegl'insulti; essi dimenticavano tutto.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ogni giorno avevano troppe angosce da soffrire, perchè potessero ricordare le amarezze del dì innanzi.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Una sola volta Quintino ebbe un impeto d'ira furibonda contro un perverso che gli avea chiesto, ghignando, s'egli sapeva dov'era nato.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Il saltimbanco, smessa d'un tratto l'abituale mansuetudine, saltò addosso come una belva a quell'uomo senza cuore, lo percosse, lo afferrò per la gola.... e forse lo avrebbe ucciso se non ci fosse stato là chi lo salvò dal commettere un delitto.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma il tristo che gli avea fatto così male, egli non lo incontrò più sulla sua strada; e quindi si dimenticò ben presto anche del solo ed unico suo odio.

*
* *

Nessuno sapeva bene chi fosse Quintino, nè di dove venisse; ma però, cosa strana, pareva a tutti, anche ai nonni, anche ai più vecchi, anche al campanaro che aveva quasi cent'anni, d'averlo veduto sempre e sempre così, fino da quando durava loro la memoria, con quel cappellaccio a tre punte e le maglie stinte, e lo credevano sempre lo stesso.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;S'ingannavano però: l'uomo era diverso, benchè fosse la stessa maschera di pagliaccio che appariva di fuori e la stessa sventura che ci soffriva dentro.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Solamente da dieci anni Quintino durava in quella vita e in quel mestiere: -;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Per la fabbrica dell'appetito - come diceva lui.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Egli era nato fra le acque putride e le canne insulse e giallognole di una campagna paludosa del Veneto, vicino al mare, dentro un casone nero, ampio, umido, diroccato e abbandonato da tutti, che la leggenda paurosa dei contadini chiamava col nome di Cà del diavolo.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Non vi era pace, non vi erano sorrisi, non vi erano baci, non si sentiva mai una parola d'affetto in quella casaccia dove il lugubre silenzio era interrotto soltanto dal fischio del vento, che vi penetrava come un padrone impetuoso e villano dallo spacco dei tetti e dalle imposte sgangherate.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ogni volta che Quintino, così solo nel mondo, pensava a quella bicocca, sentiva dei brividi di freddo corrergli per tutto il corpo, e quando la ricordava, prima di addormentarsi sotto un albero nell'estate, o in un fienile o sui gradini di qualche chiesa nell'inverno, egli si faceva fremendo il segno della croce.

*
* *

Suo padre più d'una volta avea dato da fare alla Polizia e, per non incomodarla ancora, dopo una rissa nella quale aveva lasciato correre una coltellata ad un altro contadino proprio sull'uscio della bettola, era emigrato in Sardegna; e nel Lombardo-Veneto non si fece più vedere.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Sua madre era stata una faticona tutta cuore.... pareva la bontà divina venuta al mondo per creare un disgraziato.;no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma la pellagra, volgarmente detta il mal di miseria, che in quel tempo infieriva forse ancor più d'adesso, la segnò fra le sue vittime, e un cattivo giorno il povero ragazzo se la vide portare a casa colla faccia livida, enfiata, il corpo gonfio, gli occhi spenti: l'avevano trovata morta in una fossa d'acqua stagnante.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Da varî giorni ella avea già fatto temere che il cervello le dèsse di volta: si faceva ad ogni momento il segno della croce, borbottando:;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Gesù,;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Giuseppe,;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Maria, vi dono il cuore e l'anima mia -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Vi dono il cuore e l'anima mia,;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Gesù,;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Giuseppe,;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Maria!""";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;E colle mani coperte dalle ulceri, si premeva con fremiti di disperazione le testa gialla piagata.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Nella notte il ragazzo fu chiuso in casa tutto solo, colla povera suicida, perchè delle contadine chi non si arrischiava di far la veglia nella Cà del diavolo, e chi si valeva del pregiudizio per andarsene tranquillamente a dormire col su' omo.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Il giorno dopo, quando ritornarono a prender la morta col becchino, il ragazzo, tremante di paura, scappò via appena l'uscio fu schiuso, chè non voleva lo seppellissero anche lui colla mamma, e, fuggendo a casaccio, si smarrì fra le steppe e le distese d'acqua paludosa.

*
* *

Andò ramingando solo solo per varî giorni, finchè fu incontrato da un funambolo che lo prese e lo condusse seco, che gl'insegnò il mestiere e lo avviò alla vita a forza di calci e di percosse; ma che più tardi, quando venne a morire di tisi in una stalla come una scimmia, lasciò in eredità al suo alter ego le proprie maglie sdrucite, il cappellaccio bisunto e una giacca logora di frustagno.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Allora Quintino continuò tutto solo quella brutta esistenza, poi, un giorno, s'abbattè nel futuro Marco Minghetti, allo stesso modo ch'era stato incontrato lui, qualche anno innanzi, dal funambolo, e lo prese con sè; ma ricordandosi ancora il bruciore dei calci e delle busse patite, volle risparmiarle al proprio allievo.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Quella che non gli poteva certo risparmiare era la fame; però, in compenso, ci si abituarono a patirla insieme, e tanto bene, che Quintino, innanzi al colto pubblico e all'inclita, soleva dire con quel sorriso nel quale c'era dell'angoscia mista ad alcunchè di dolcezza -";no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Di fame, illustrissimi signori, non si muore, ve lo so dire per pratica, ma vi domando un soldo perchè, viceversa, si può morire di sete!""";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"A questa buffonata, tutta quella gente, ch'era solita a desinare, si metteva a ridere e a batter le mani; anche il povero Quintino, per continuare il giuoco, faceva allora delle smorfie e dei lazzi comicissimi, ma mentre colle mani suonava il tamburone sulla pancia vuota, egli guardava cogli occhi pieni di compassione e di lamenti il suo fido compagno di glorie.... e di digiuni.";no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Tuttavia era l'inverno il nemico più crudele dei due disgraziati.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quando erano stanchi, affranti, estenuati dai calori dell'estate, si sa bene, trovavano sempre un po' di refrigerio sotto l'ombra densa degli alberi e c'era sempre anche per essi una corrente d'aria fresca e refrigerante sulla riva di un fiume.... ma l'inverno?... l'inverno col freddo, colla neve, colle notti di dodici ore?!...;no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ed era appunto l'inverno, sull'imbrunire, dopo una giornata di viaggio, che Quintino e Marco si trovarono finalmente in vista di una cittaduzza.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Fra tanta gente non ci sarebbe stata l'anima buona che per carità volesse cavar loro la fame?...;no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Fra tante case accumulate le une colle altre, non avrebbero trovato un buco, una tana, per ripararsi dal freddo e riposare?;no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Cadeva un'acquerugiola fitta fitta, minuta, ghiacciata.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Quintino non aveva più nemmeno la giacca di frustagno; l'aveva dovuta cedere ad un bracciante in cambio di una fetta di polenta....";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;A confronto suo.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Marco Minghetti poteva proprio dirsi un signore, e Quintino glielo fece notare. -;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Coraggio,;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Marco! tu hai la pelliccia, come un conte, come un riccone sfondato. -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Marco, per tutta risposta, squassò, dimenandosi con violenza, l'acqua che gli si era diacciata sul pelo nero.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quando arrivarono alle porte,;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Quintino fece sghignazzare i doganieri che lo guardavano battere i denti con quel freddo cane, non avendo per tutto vestito che un calzoncino e un corsetto di maglia.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ohè, ohè, quel ballerino! non hai niente di dazio? - gli gridaron dietro i soldati, per burla.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Sì.... ho un quarto di vitello nascosto sotto il tabarro.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Questa risposta aumentò il buon umore delle guardie, che lo lasciaron passare senz'altre osservazioni.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma a mano a mano che il povero buffone s'inoltrava nella cittaduzza, faceva sempre più freddo e si faceva sempre più buio.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Le case erano chiuse, chiusi i negozî dietro ai larghi cristalli, e la poca gente che camminava per le strade correva lesta lesta sotto gli ombrelli perchè la pioggiolina cominciava allora a mutarsi in neve.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quintino sentiva nel petto indolenzito i morsi acuti della fame, il freddo lo intorpidiva, era affranto dalla stanchezza, e però gli si stringeva il cuore vedendo quanto gli riuscirebbe difficile il dare almeno una rappresentazione con quel tempaccio e a quell'ora.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Allungò il passo per arrivar più presto alla Piazza Grande....;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quando vi giunse era deserta, non ci si vedeva anima viva: anche i fiaccherai erano scomparsi, in barba al regolamento, mentre per terra, tutto il vasto piazzale cominciava ad esser bianco di neve.;no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quintino si fermò smarrito, sgomento, e guardò Marco Minghetti che fissandolo a sua volta guaiva a mezza voce.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma intanto i lumai cominciavano ad accendere le lucerne e, dall'altra parte della piazza,;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quintino potè notare, sotto un breve porticato a due archi, la luce rossastra d'un caffè e scorse della gente che stava ferma attorno alla porta della bottega.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;A tal vista si consolò tutto.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Dopo di essersi soffiato nelle mani per riscaldarle, allungò, battè le braccia con tutta forza attorno al petto saltando sulla neve per stirare le gambe che avea aggranchite nelle maglie fradice d'acqua, e, attraversata la piazza, si avvicinò a quei signori che stavan là ben tappati a guardar le falde cadere; poi levandosi il cappellaccio, col più comico de' suoi lazzi:
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Illustrissimi! - cominciò -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Favoriscano d'un benigno compatimento il signor Marco Minghetti - e indicava il cane - e l'umilissimo Quintino Sella che sono io, entrambi ministri delle finanze in riposo, i quali si produrranno con degli esercizi straordinari e non mai più veduti, inventati apposta per la fabbrica dell'appetito!...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"A tali parole quei messeri si strinsero nelle spalle infastiditi, dando segni non dubbi di noia e di malcontento, ed entrarono nel caffè brontolando fra' denti:
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ozioso!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ubbriacone!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Va a lavorare!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Mi salterebbe il ticchio di fartela passare io a calci nel sedere, la frega del Marco e del Quintino - borbottò un costituzionale arrabbiato, il quale avea presa quella buffonata per una satira di colore politico.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Il povero Quintino, viste le mossacce, restò lì tutto solo, come interdetto, col cappello in mano e il corpo inchinato.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;La piazza era diventata tutta bianca e co' suoi pallidi riflessi rischiarava tristamente il vasto squallore di quella notte d'inverno.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Il portico soltanto era illuminato da una lucerna che pendeva giù dall'architrave, e dalla luce viva che si diffondeva al di fuori dai cristalli delle grandi portiere del caffè.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Che cosa fare?...;no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quintino continuava a guardarsi d'intorno smarrito.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Non c'era pubblico punto, tranne un piccolo spazzacamino che s'era fatta una pallottola di neve e la divorava, con un appetito eccellente, tal e quale come fosse una fetta di polenta abbrustolita, guardando con gli occhi imbambolati il pagliaccio vestito in quel modo così buffo e aspettando che dèsse principio alla rappresentazione.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Allora, preso da un avvilimento profondo,;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quintino si volse come per interrogare con uno sguardo il suo compagno d'arte:;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Marco Minghetti, per tutta risposta, si levò dritto in piedi, sulle gambe di dietro.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Vuoi travagliare?;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ebbe'.... coraggio e avanti sempre fin che la dura.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Sbirciò dai cristalli del caffè, dopo averli qua e là strofinati col gomito, perchè s'erano appannati, tutta quella gente che vi stava là chiusa beatamente, che rideva, discorrendo e cianciando, che beveva delle acque e del vino fumante, che mangiava pasticcini e leccornìe, seduta in soffici poltrone e coi soprabiti sbottonati, perchè nella sala si sudava dal caldo.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Egli pensò che dalle portiere lo avrebber forse potuto vedere a travagliare, e si animò tutto.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Si battè un'altra volta colle mani sulle maglie inzuppate d'acqua, soffiò colla bocca sulle dieci dita raggruppate, guardò lo spazzacamino che continuava a merendare pacificamente colla sua pallottola di neve, e cominciò a mettere a posto, le une sulle altre, tutte le seggiole del caffè ch'eran di fuori sotto il portico.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma dopo un poco gli tornò a mancar la lena: era tutto intirizzito, gli pareva di venir meno per la fame e per la stanchezza.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Le gambe gli si piegavan sotto, aveva la testa che gli martellava per la febbre, e la gola secca, arida, che lo faceva spasimare ad ogni respiro, ad ogni parola, come se vi avesse avuto dentro delle punte sottilissime di acciaio.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Quando le seggiole furono pronte, fece un altro salto per riscaldarsi, ma sdrucciolò sul lastrico diacciato e mancò poco non cadesse giù, lungo disteso.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Signori!...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Si dà principio per la fabbrica dell'appetito.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Marco Minghetti sapeva bene che adesso toccava a lui; si rizzò dritto a sedere e colle due zampette tentò, al solito di accomodarsi il cheppì.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Il piccolo spazzacamino rise dall'allegrezza godendosi quella mimica, e battè soddisfatto le manine ghiacce marmate, quando il funambolo cominciò a salire adagio adagio sulla colonna dondolante.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Una seggiola, due, tre, cinque le ebbe superate; superò anche l'ultima e fu su, in cima: ma quando volle rizzarsi facendo il braccio di ferro colle gambe all'aria, gli scivolò una mano, le sedie si smossero, mancò l'equilibrio a tutto l'edificio e Quintino precipitò riverso a terra, battendo di tutto peso col corpo sul lastrico, mentre le seggiole gli cadevano addosso sulla testa e sul petto.";no;no;no;no;
