author,work,year,doc_id,text,DIL,DIL_Sonnet,DIL_gpt_5_2
De Roberto,,,De_Roberto_Federico-L'Imperio-1929.txt,"Nobilissimo, ricchissimo, stava alla Estrema Sinistra, portavoce più tonante, presiedeva tutti i comizii radicali, all'aria aperta, scriveva articoli di fuoco nei fogli più accesi - ed era l'amante di sua cugina donna Teresa Duffredi Uzeda dei prìncipi di Casaura, ed aveva i gusti più raffinati ed i costumi più signorili. I democratici di nascita e di professione non lo credevano sincero; ma se ne giovavano, come egli si giovava di loro; perché l'utile era la grande molla di tutti, a destra e a sinistra, in alto e in basso; e tutti lo sapevano benissimo, nonostante le sonore proteste di nobili disinteressi e di suprema idealità. Se si fosse buttato tra i democratici, sarebbe stato accolto a braccia aperte, sostenuto a spada tratta, e, per giunta, tutti quei capoccia conservatori che adesso lo guardavano dall'alto in basso, come il primo venuto, o che lo trattavano peggio, con un'aria di protezione, senza far niente per lui, lo avrebbero riverito e temuto, se egli li avesse affrontati.",no,yes,no
Deledda_Grazia,Stella_d_oriente,1890.0,Deledda_Grazia-Stella_d_oriente-1890.txt,"Passò una ben triste notte e per tre o quattro giorni seguitò così perché Stella - e lui se ne avvedeva - non solo evitava di trovarsi soli, ma di guardarlo in viso!... Anch’egli diventò triste. Don Francesco si assentò per alcuni giorni; sicché Donna Anna faceva sovrumani sforzi per rendere allegra la mensa di Mambrilla, sempre circondata di convitati, vicini di campagna, perché i suoi figli non parlavano più, assorti eternamente in strani pensieri, e se sorridevano era con sorrisi forzati, come sussulti.",no,yes,yes
De Roberto,,,De_Roberto_Federico-L'Imperio-1929.txt,"l'an passà era tutta una cosa col Milesio!..."" Ma poiché il Broggi non riconosceva l'importanza di quell'argomento, ella insisteva ancora: nell'ottanta, sotto il gabinetto Luzio, quando Grimaldi era ministro e Milesio capitanava l'opposizione, forse che le cose non erano andate allo stesso modo? Forse che Milesio non aveva attaccato ferocemente quel Grimaldi che poi doveva tenere nel proprio ministero?",yes,yes,yes
Emiliani,,,Emiliani_Giudici_Paolo-Beppe_Arpia-1851.txt,"Certo giorno una certa signora bizzarra ed arguta, congratulandosi con lui degl'ingegni peregrini che sempre ha prodotti e produce il regno di Napoli, il barone Maccheroncino le disse: - Ci sono anche lí le bestie, signora mia, e sono in gran numero, e adesso le spiego il perché tutti i napoletani che ella ha conosciuti, sono stati sempre personaggi distinti. Bisogna ch'ella sappia che il governo, innanzi di rilasciare un passaporto per l'estero, esamina bene se l'individuo che lo chiede potrà fare onore al paese; e quindi tutti coloro i quali viaggiano all'estero, sono uomini facoltosi e cultissimi; per le bestie, che da noi si chiamano lazzaroni, le frontiere del regno rimangono chiuse. - Dunque ella - ripigliò prontamente la signora - le ha passate di contrabbando? - Uno scoppio universale di risa di tutta la conversazione, ricacciò la risposta in gola al baroncino, il quale d'altronde non avendo capito bene il pungente epigramma, principiò a ridere anch'esso senza saperne il perché. Avendo detto alla stessa signora ch'egli si sentiva una irresistibile vocazione per la carriera diplomatica, e chiamava iniqua la fortuna e stolti i governi che lo lasciavano fuori del campo dove egli era nato per operare portenti, colei gli promise che si sarebbe valsa della buona amicizia che le mostrava il ministro Fossombroni, per farlo mandare in qualità di incaricato d'affari alla Repubblica di San Marino. - Troppo lontano - disse egli ringraziandola della gentile protezione - nonostante, per principiare m'indurrò volentieri a imprendere un tanto lungo e pericoloso viaggio di mare, e mi recherò subito in America presso il governo di quella repubblica. - E per darle ragione di questo madornale sproposito che non era il piú grosso de' tanti che in un quarto d'ora sdrucciolavano fuori dalla sua bocca, la sappia che il nostro baroncino, spinto da questa monomania diplomatica, va spiando dappertutto, e raccogliendo i minimi pettegolezzi della città, e la sera li rispiffera nelle conversazioni e tiene allegre le brigate.",no,yes,no
Capuana,,,Capuana_Luigi-Il_Marchese_Di_Roccaverdina-1901.txt,E vedrete che don Aquilante finirà pazzo anche lui!» «Mi par di sognare!» «Povera marchesa!,no,no,no
Dandolo_Milly,Il_figlio_del_mio_dolore,1921.0,Dandolo_Milly-Il_figlio_del_mio_dolore-1921.txt,"Una notte ella aveva veduto qualcuno che stava fermo in piedi presso la chiesa, e fissando gli occhi nella scarsa luce l’aveva riconosciuto. Ella aveva letto tanti libri d’amore, ma non aveva pensato mai che da quelle pagine un uomo avrebbe potuto uscire e avrebbe potuto venire a metterle una mano sul piccolo cuore libero e palpitante. Un uomo!",yes,no,yes
Saluzzo,,,Saluzzo_Roero_Diodata-Novelle-1830.txt,"Rinvenne e precipitossi nelle gallerie, respingendo Cassandra che fermarla voleva. Si sospinse nella unica sala illuminata, dove vicino a focolare alto ed ardente, fra gli stemmi degli avi e le armi de' prodi appese alle dorate pareti sedevasi il canuto Giovanni con Baldassare, già rivestito di lorica e di spada, mentre stava innanzi a lui armato, ma senza nessuna divisa, Collaltino in piedi cogli occhi scintillanti e con la fronte colorita, in atto di entrare in quell'istante.",no,no,no
Carcano,,,Carcano_Giulio-Damiano-1850.txt,"Se la paura fosse stata più forte del rimorso?.... - No, no; dopo quel ch'è stato jeri, scommetto che ha creduto più sano di cambiar aria. - Così, per causa sua, abbiam perduto un giorno! E chi sa.... - L'aveva detto io che bisognava lasciarlo a cuocer nel brodo colui; e alla bella prima venir qui a cercar di quella poveretta. Damiano stava pensoso; e di lì a un momento, afferrando l'amico per mano: - E se tentassimo adesso d'entrar là dentro?.... di vedere, di sapere almanco.... - A quest'ora?",no,yes,yes
Saluzzo,,,Saluzzo_Roero_Diodata-Novelle-1830.txt,"I fratelli prepararono a se stessi ed al padre cavallo ed armatura; e mentre Antonio chiamò a sé la figlia, e la condusse in quello stesso giardino, ove ella sedeva poc'anzi cantando, egli si pose sotto la medesima quercia e parlò così: «Oh! misero, misero, chi non è cittadino d'una patria! chi vive lontano dal suolo ove nacque! Non io credeva giammai che lo sposo di Guglielmina fosse nato a tal destino; Guglielmina, vieni fra le braccia del padre! onorati del nome dei Viclaressi, poiché nol puoi di quello degli Spelluca; ed oh! così ne dolesse allo Spelluca, come a me ne duole!",no,yes,no
Negri_Ada,Le_Solitarie,1917.0,Negri_Ada-Le_Solitarie-1917.txt,"Cosí libera e cosí fiera, con un passo cosí elastico e rapido che c'era da mozzarsi il fiato a volerla seguire, quando divorava in tre salti la strada, dalla fabbrica alla sua casa. Bei capelli, non castani, non rossi, vivi, capricciosi; e due lampade elettriche al posto degli occhi... E parlava di rifare il mondo e l'umanità!
  — Biglietti da mille? molti vorrei averne, io, signorina – ridacchiò Cajrati. – Tanti, da poterli gettare a manciate sulla faccia del prossimo, da ubriacarmene, da farne indigestione.",yes,yes,yes
Rovetta,Gerolamo_Ninnoli_1882,,Rovetta-Gerolamo_Ninnoli_1882.txt,"Giunto a casa, salì e si chiuse nel suo quartierino senza passare a salutar la padrona; entrò subito nella camera da letto e staccò una sciabola bene arrotata che aveva appesa al capezzale, e ch'egli chiamava, con gergo soldatesco, la sua madonna. Ma, ahimè, povero Ghegola! lo stridore che fece la spada nell'uscir dal fodero, e la vista di quella lama così lunga, così larga, con quelle due dita di punta, con quel filo che la faceva parere un gigantesco rasoio, gli fece correre un brivido per tutto il corpo. Se invece di colpire l'Aimoni con una stoccata, gli fallisse il colpo, e quell'altro forasse a lui il petto con un simile spadone?...",yes,yes,yes
Deledda_Grazia,Stella_d_oriente,1890.0,Deledda_Grazia-Stella_d_oriente-1890.txt,"Non chiamatemi sentimentale, no, io non lo sono mai stata! Sono innamorata, null’altro che innamorata; non vi dico, come usano tutte le fanciulle, del primo amore, ma del più forte amore che abbia mai provato, d’un amore che, lo vedrete, mi sarà fatale! Ellen tacque, probabilmente perché la sua voce veniva interrotta dal pianto… Poi, dopo qualche istante, vedendo che Maurizio muoveva le labbra per parlare, riprese con voce bassa, quasi indistinta:
– Abbiate pietà di me!",no,yes,no
Campanile_Achille,Giovinotti_non_esageriamo,1929.0,Campanile_Achille-Giovinotti_non_esageriamo-1929.txt,"Fu aperta la pesante porta dei sotterranei dello Stadio e la folla fece ala, in silenzio, per veder uscire i misteriosi criminali, che per tanto tempo avevan tenuto il mondo sotto l’incubo di colpi, che miravano a scuotere la compagine del calcio e a minare la serietà del diporto.
“Salomone,” fece Fagiolino, trasalendo “non odi tu?”
Oh, potenza dei ricordi, oh, nostalgia di terra lontana! Dai sotterranei dello Stadio usciva una dolce voce che, parlando al capo carceriere, così s’esprimeva:
“Ma ditemi, amico mio, voi non foste per caso il guardiano dell’Harem del deposto sultano turco?”
Seguì lo schiocco d’un manrovescio.
“Abdallah!” gridò Salomone. E svenne; mentre scoppiavano gl’inni della vittoria e, dai sotterranei dello Stadio, uscivano in fila indiana, collegati da una pesante catena, e con grosse palle di piombo ai piedi, il vecchietto di cui ci sfugge il nome, il magnetizzatore dei boccali di birra, il podista suo malgrado, col panierino della colazione, il figlio del Guardiano dell’Harem, col turbante gemmato, il pirata Maldacea in alta uniforme, l’indiano nascosto nella stiva, con l’eterno pugnale fra i denti, il boxeur Negro, il ladro in guanti gialli,",yes,yes,no
Saluzzo,,,Saluzzo_Roero_Diodata-Novelle-1830.txt,"Dio ottimo, ricevi l'abbattuto smarrito mio spirito. Dove, ah! dove sono?... L'ultima volta... sposo... figlio... ch'io vi oda!... io manco».",no,yes,no
Campanile_Achille,Giovinotti_non_esageriamo,1929.0,Campanile_Achille-Giovinotti_non_esageriamo-1929.txt,"Non c’è caso che si mostrino un momento di buon umore. Sempre tetri, malinconici, e qualche volta addirittura funerei. Si può sapere che diavolo hanno?",yes,no,yes
Negri_Ada,Le_Solitarie,1917.0,Negri_Ada-Le_Solitarie-1917.txt,"La menzogna è divenuta, naturalmente, una camicia invisibile che mi sta attaccata alla pelle. Un cilicio, piuttosto. Poiché questo è il terribile, che io non ho bisogno di parlare per mentire.",no,no,no
Butti_Enrico_Annibale,L_incantesimo,1897.0,Butti_Enrico_Annibale-L_incantesimo-1897.txt,"Ma un gemito lieve o un fruscìo di coltri smosse venivan dal letto, dove giaceva l'inferma; ed egli d'improvviso era richiamato al senso esatto della realità. Allora un'irritazione amara s'impossessava del suo spirito; una specie di rimorso gli feriva il cuore, da prima fievole e confuso, poscia lucido e tagliente come una lama affilata: ‒ irritazione contro sè stesso, contro la sua debolezza che aveva evocato un mondo chimerico in contrasto con tutte le sue ambizioni, con tutti i suoi principii ‒ rimorso per l'obliquo disegno riparatore, ch'egli aveva già inconsciamente abbozzato, in presenza dell'avola ancor viva. Oh, al risveglio, riflettendo, quel suo sogno di pace futura gli sembrava abbominevole!",yes,yes,yes
Tenca,,,Tenca_Carlo-La_Ca_Dei_Cani-1840.txt,"Figuratevi che non volle mai concedere al duca Alberto d'Austria che togliesse in isposa Violante mia nipote, e che tutte le istanze che fece quel bravo principe andarono vane.
- E che cosa importa al duca d'Austria del beneplacito del papa? disse lo Spinola. Non è egli tanto potente da farne senza?
-",no,yes,no
Campanile_Achille,Giovinotti_non_esageriamo,1929.0,Campanile_Achille-Giovinotti_non_esageriamo-1929.txt,"Quando il treno si ferma, la stazione viene staccata e i viaggiatori arrivano e partono; un minuto prima che il convoglio si metta in moto, la stazione viene riattaccata. Quei viaggiatori, che ella ha visto scendere e salire alle varie fermate, son sempre gli stessi, perché viaggiano con la stazione. Le posso dire, in via confidenziale, che il treno viaggia portandosi dietro anche i binarii: un cerchio che gira intorno a esso.”
Sempre la stessa stazione, dio mio!",yes,yes,yes
Negri_Ada,Le_Solitarie,1917.0,Negri_Ada-Le_Solitarie-1917.txt,"Giornali socialisti, dal titolo e dai caratteri di fiamma, vi entravano, fra le mani dei robusti adolescenti e dei loro compagni di laboratorio e di lega. La sera, intorno alla tavola, sotto il giallo becco del gas, per bocca loro, con frasi balzanti e frementi, si ricomponeva la società secondo un magnifico assetto ideale. Tutti ricchi ad un modo!",yes,yes,yes
Negri_Ada,Le_Solitarie,1917.0,Negri_Ada-Le_Solitarie-1917.txt,"Era stato un puro artista della ricchezza; e si era servito, per conquistarla, di tutti i mezzi possibili, fuor di quelli che intaccano troppo il codice. Per conquistarla: non per goderla. Che godere!",yes,no,yes
Deledda_Grazia,Stella_d_oriente,1890.0,Deledda_Grazia-Stella_d_oriente-1890.txt,"Maria prese la bimba, l’esaminò, la baciò, e insieme con le vicine accorse, fece tutte le congetture possibili sulla misteriosa provenienza d’essa. Ma nulla!... Neppure una cifra sulle vesti, non un segno, un indizio: solo un bigliettino in cui era scritto: «Non è ancora battezzata.» La battezzarono e la chiamarono Stella.",yes,yes,yes
De Roberto,,,De_Roberto_Federico-L'Imperio-1929.txt,"Non c'è forse uomo, tra i più semplici, tra i più ciecamente obbedienti all'istinto della vita, tra i più invasi dal male della vita, che in qualche fuggevole istante non sia abbagliato dalla verità e non intravvede il male suo e dei suoi simili, ma quanti sono coloro che ne hanno l'esatta, la piena, la ferma coscienza? Quanti sono stati coloro che si sono uccisi, non già per sfuggire ad un determinato dolore, ma persuasi della fatalità del dolore universale? In ogni tempo si sono visti e uditi predicatori dell'insania della vita, del male dell'essere, della vanità del tutto; ma costoro non hanno uniformato i loro atti al loro concetto.",no,no,no
Negri_Ada,Le_Solitarie,1917.0,Negri_Ada-Le_Solitarie-1917.txt,"Fanny Marsan chinava su un fastoso lavoro di ricamo, verde su oro, la faccia d'un pallore spettrale, gravata da un casco di ricci tinti violentemente di rosso. Teodora Polas, una giovine greca che parlava tutte le lingue e aveva i freddi occhi azzurri di Pallade in un volto statuario, faceva, per noia, per gioco, roteare la trottola d'una minuscola roulette.
  Io sentivo la malinconia, un'impalpabile ed invincibile malinconia, penetrare come la nebbia, come il crepuscolo, nelle anime di quelle sradicate.
  Avevano esse, lontano, in qualche angolo del mondo, un focolare che le aspettava? O l'avevano abbandonato per sempre?",yes,yes,yes
Lombroso,,,Lombroso_Zefora_Gina_Elena-Profili_e_paesaggi_della_sardegna-1869.txt,"La febbre terzana non fa mai suonar campana. Sa frebbe quartana sos bezzos bocchit et sos jovanos sanat. La febbre quartana i vecchi uccide e i giovani risana.

Sa frebbe attunzale o est longa o est mortale.",no,no,no
Deledda_Grazia,Stella_d_oriente,1890.0,Deledda_Grazia-Stella_d_oriente-1890.txt,"Oh, chi lo ratteneva dallo slanciarsi nella stanza di Ruggero e soffocarlo, e squarciargli nuovamente la ferita?…
– Ma con qual dritto? – Quella domanda fattagli, piuttosto che dalla sua coscienza, da una voce simile a quella di Ninnia, così gli sembrava, lo calmava come per incanto, ma d’una calma ben triste che nascondeva qualcosa di terribile: la calma della palude. Dopo una lotta tremenda, disperata, fra l’amore e il dovere, la calma che rivestiva Maurizio nascondeva una risoluzione ultima, triste, decisa: il suicidio! Il giovine diceva fra sé:
– Eccomi a te, miss Ellen, che forse sei morta maledicendomi!",yes,yes,yes
