Testo;Sentence;DD;DI;DIL;Soliloquio/Flusso di coscienza;Note
Deledda_Grazia-Stella_d_oriente-1890.txt;"Fuori, sul fosco cielo di novembre, il vento furioso soffiava spazzando la nebbia, traverso cui cadeva una pioggia fina, fitta, fredda, ma Stella non sentiva il freddo perché la febbre le sconvolgeva il sangue, le ardeva la testa, benché si mantenesse eroicamente calma, impassibile, quasi ridente!…
Fu battuto leggermente alla porta del salotto.
– Avanti: – disse la contessa scuotendosi dal suo torpore, mentre Stella cessava di leggere; la porta fu aperta e fra il panneggiamento oscuro della portiera apparve il viso pallido di Ruggero che salutò dicendo: – Buona sera, mammà; vengo a chiedervi il permesso di passare la serata con voi…
– Oh, – esclamò vivacemente la contessa sorridendo, – sii il benvenuto!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Vieni pure: abbiamo un magnifico fuoco.
– E fa freddo davvero! – disse lui avanzandosi, a testa nuda, vestito di nero come sempre.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella, che nel vedersi sorpresa in quella posizione così romantica era balzata in piedi arrossendo lievemente, depose il libro sulla mensola, accostò un’altra poltrona al fuoco per Ruggero, e fece vista di ritirarsi, ma donna Morella la trattenne dicendo: – Ma aspetta qui anche tu che faremo quattro chiacchiere: tanto che ci farai da ora nelle tue stanze?;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Stella si risiedette nel suo angolo, ma stavolta anche lei prese una sedia alta, mentre Ruggero le diceva:
– Già, lei, signorina, preferisce sempre la solitudine e il silenzio…
– Ah! – rispose lei – perché cose bellissime.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Osservai anzi preferirle anche lei, signor conte…
Ruggero non replicò, e probabilmente per non seguire su quel tono stese la mano e prendendo il libro esclamò:
– Che cosa si leggeva di bello?";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Oh, roba francese!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ma siete proprio bizzarra, mammà, voi.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Preferite sempre stoffa straniera mentre abbiamo bellissimi e buonissimi autori italiani.
– Sarà! – rispose la contessa stringendosi nelle spalle. – Ma che colpa ci ho io se mia madre m’insegnò ad annoiarmi, e addormentarmi nel leggere i nostri romanzi senza intrecci, senza scene palpitanti come nei romanzi stranieri, specialmente francesi?";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E poi, tu lo sai, ho avuto tutti professori e maestre francesi… – E parlarono di letteratura.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Stella, interrogata da Ruggero, sulle prime si contentò di rispondere soltanto, ma poi anch’essa entrò nella questione, disse i suoi gusti, parlò con entusiasmo dei suoi autori prediletti… specialmente di Cavallotti, giacché parlavano di autori italiani.
– Ecco – disse con voce alta, con entusiasmo – se potessi stringergli la mano, se potessi parlargli gli direi: «Onorevole, sono felicissima di stringere la mano al più gran poeta contemporaneo d’Italia!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E forse anche d’Europa, non ostante tutto ciò che possiate dirmi.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"A me sembra così!»
Ruggero sorrise: del resto anch’egli ammirava assai il forte e fantastico poeta di Leonida…
Insensibilmente, dalla letteratura scesero a parlare di… geografia.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ruggero che aveva molto viaggiato, parlò a lungo dei luoghi da lui visitati, brillante parlatore dalla parola facile, dall’accento affascinante, e mentre lui si abbandonava ai suoi ricordi e descriveva splendidi panorami di città e paesaggi,;no;si;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella lo guardava fisso, mentre uno strano desiderio le nasceva nell’anima: di amare Ruggero, d’esserne riamata, e scordare così Maurizio il cui ricordo le flagellava sempre il cuore,;no;si;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Maurizio che essa si accorgeva fremendo di amare ancora, sempre, ardentemente…
Nel silenzio della sua camera Stella si abbandonava con acre voluttà alla sua immensa disperazione, piangeva e pregava, ma l’oblio e la calma tanto da lei sperati non giungevanle ancora, non giungevanle mai.";no;si;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"E quando sarebbero giunti se dopo due mesi la sua anima non sentiva neanche l’ombra di loro?…
Le sembrava d’impazzire, e non passava giorno che la triste idea del suicidio non venisse a tormentarla, ma la scacciava sempre sentendosi così giovine, così bella, così devota, e dicevasi: – A domani!";no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Domani verranno!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Era la dimenticanza, la calma che aspettava, e i domani scorrevano senza che esse venissero, ma un’ultima speranza sorreggeva la povera fanciulla.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Davanti a donna Morella, a gli amici,;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Stella si mostrava sempre calma, di una calma marmorea, impenetrabile, qualche volta allegra, sempre spiritosa, ma dentro di sé sentiva qualcosa di ardente, di terribilmente doloroso, come il sangue in febbre e il cuore fisicamente malato, e la sua suprema speranza era di ammalarsi, di morire naturalmente, morire fra poco, in quella casa ove s’accorgeva di non esser sola a soffrire…
Né s’ingannava.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Anche Ruggero soffriva; anche a lui, nonostante la stessa calma finta, ruggiva qualcosa di terribile in cuore, che lo manteneva vivo: l’odio per l’uomo che non conosceva, ma che supponeva gli avesse rapito la felicità, sul cui capo Ruggero faceva cadere il sangue di miss Ellen!";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Il programma del giovine conte consisteva tutto nell’uccidere quel nemico, ma poi?;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Nei primi tempi Ruggero sentivasi più che convinto che dopo la vendetta si sarebbe ucciso anche lui, ma poi… oh, gli uomini dimenticano così presto tutto ciò che non sia un oltraggio sanguinoso!… Considerando tale l’azione immaginaria di Maurizio,;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ruggero era sempre, più che mai, deciso di vendicarsi, ma l’idea della propria morte, a meno che non restasse sul terreno, dileguavasi a poco a poco.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Ruggero dicevasi che bisognava vivere per sua madre, ma in realtà c’era anche un altro ausiliare…
E in quella sera vedendo Stella animata, parlare famigliarmente, come non aveva mai fatto nelle altre poche volte che eransi trovati assieme, (perché dopo il di lui ritorno Stella erasi voluta ritirare dalla mensa di donna Morella), mentre essa pensava alla pace che avrebbe trovato se invece di Maurizio amasse Ruggero e ne fosse riamata, sapendo che donna Morella non avrebbe punto contrariato questo amore, anche lui la guardava affascinato, trovando su lei molti punti di rassomiglianza con Ellen, e sentiva che il suo dolore, così immenso nei primi tempi, cominciava a diminuire e con esso l’idea della morte… Oh, gli uomini!";no;si;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Ma era così bella quella signorina Franchetti!…
XIV
– Quest’inverno andrò a Napoli – disse a un tratto Ruggero guardando sempre dalla parte di Stella.";no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"La vide sussultare, benché quasi impercettibilmente, probabilmente perché quella parola Napoli destava in lei dolorosi ricordi.
– A Napoli? – esclamò donna Morella. – Che ci farai a Napoli tu?
– Ma… per passare l’inverno.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ci si deve star tanto bene a Napoli d’inverno!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Il carnevale Romano ora è freddissimo, noiosissimo; vò vedere se a Napoli ci si diverta di più.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Ho vari amici colà, fra cui uno carissimo, – e calcò su questa parola con accento amaro, – che reclama assolutamente la mia visita e che io ho vivo desiderio di adempiere purché voi me lo permettiate, madre mia…
– Oh, – rispose sorridendo la contessa, – ritorniamo ai bei tempi in cui mi chiedevi il permesso di scendere in giardino?";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Ruggero fremette, perché in realtà la madre alludeva alla sua trista condotta dei tempi scorsi, e mormorò con voce bassa:
– Vedete, voglio emendarmi…
– E va bene, ma io ti dirò che mi offendi chiedendo a me il permesso di ciò che devi fare… Oh, sei padrone delle tue azioni!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Fa ciò che vuoi: io approverò tutto, perché oramai mi pare che tutto ciò che tu fai sia ben fatto…
– Ah, mammà!… – esclamò Ruggero, prendendo fra le sue mani fredde le tremule e calde della contessa, pensando che forse non sarebbe accaduto ciò ch’era accaduto se lei avesse parlato così sei mesi prima.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella, accorgendosi che la conversazione diventava famigliare, sfogliava intanto un libro per dimostrare di non interessarsene, ma lo depose tosto sulla mensola e trasalì una seconda volta, perché Ruggero le diceva: – Come deve esser bella Napoli!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Io non ci fui che di passaggio, ma ho letto tante sue belle descrizioni, e i miei amici me ne parlarono con tale entusiasmo!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Dicono che le notti di Napoli sembrano notti orientali; e le albe, e i tramonti!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Qualcosa di divino! È vero, signorina, lei lo saprà!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Che soavi ricordi!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Un sorriso forzato, un sorriso che spaventò Ruggero il quale la osservava sempre con somma attenzione, sfiorò le labbra di Stella.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Un soffio impetuosissimo di vento fece stridere le imposte, agitò le cortine, le fiammelle dei lumi, e forse fu il cambiamento, il tremolìo della luce che fè cambiare il colore del viso di Stella, da roseo dorato a niveo argenteo, sin sulle labbra porpuree; ma certo ciò non fu la causa del fremito che la agitò tutta, e la costrinse a rinchiuder gli occhi.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Le parole di Ruggero ridestavano nell’anima della fanciulla un ricordo di orrore: il ricordo della notte bianca, bella, profumata, in cui Maurizio le avea dichiarato il suo amore, in cui anch’essa gli aveva rivelato di amarlo ardentemente… lo aveva baciato con voluttà lei… sua sorella!…
– Oh, che triste notte questa! – mormorò la contessa. – A Napoli, secondo Ruggero non ce ne devono essere di queste notti, vero,";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Stella?
– Ci sono notti belle e notti brutte, come da per tutto – rispose Stella rimettendosi.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Ruggero ora guardava dentro al caminetto: il suo viso pallido pareva si colorasse a poco a poco, ma nella sua fronte si disegnava lentamente una strana ruga, una linea lunga ed immobile…
– Hai detto di avere un amico carissimo a	Napoli.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Chi è?… – domandò donna Morella.
– È un giovine della più alta aristocrazia: ci siamo incontrati qualche anno fa a Milano ed abbiamo stretto amicizia. È così buono e simpatico!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Egli viaggiava per piacere; ed io l’ho condotto qui a Roma dopo essere stati insieme qualche tempo a Milano.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Mi pare anzi di avervelo presentato, mammà, ma non ricorderete perché da molto.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Dopo ci siamo scritti sempre ed egli, in ogni lettera, reclama una mia visita nella sua bella Napoli.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Si chiama Maurizio d’Oriente, marchese di Santo Stefano!
– Maurizio d’Oriente!? – esclamò vivamente Stella spalancando gli occhi e agitandosi nella sua sedia.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Poi, vedendosi osservata da Ruggero si pentì della sua involontaria esclamazione e chiuse gli occhi.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Se lei pure avesse guardato avrebbe visto la fronte del giovine corrugarsi ancor più.
– Lo conosce lei, signorina?
– Sì! – balbettò. – Suo padre, il marchese Francesco, era amico del mio povero babbo…
Donna Morella strinse la mano di Ruggero: egli capì che con ciò essa l’avvertiva di non proseguire su ciò perché destava tristi ricordi nell’anima di Stella, sicché cambiò discorso.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Quando rientrò nelle sue stanze Ruggero tremava leggermente, e sul suo viso, sempre pallido, pareva ora invece brillasse una vampa di fuoco che glielo abbruciava, mentre anche gli occhi splendevano in una strana maniera.
– Oh! – mormorò appoggiando la fronte ardente ai vetri di una finestra – è una folle speranza?";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;No, no, è vero!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"I miei sospetti paiono fondati… e quale vendetta, non sarebbe la mia se riuscissi!… Oh, mio Dio!…
Per spiegar queste parole bisogna, sapere che Ruggero aveva davvero un amico a Napoli, col quale aveva stretto conoscenza nella maniera da lui raccontata, ma non era certo Maurizio.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Si amavano assai, tanto che un mese prima Ruggero gli aveva scritto tutta la triste storia che lo affliggeva, chiedendogli un favore: informarlo minutamente della vita e abitudini di Maurizio, della sua famiglia, del suo passato, e ciò, diceva lui, per procurargli una causa al duello che desiderava avere col suo rivale, senza che la memoria di miss Ellen venisse profanata.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E l’amico spinse tant’oltre la sua amicizia che per informarlo minutamente come egli chiedeva, corruppe un domestico dei d’Oriente che gli svelò la vita intima di tutta quella famiglia, dando rapporti di Maurizio a suo modo, dicendo come prima ci fosse da loro una bella fanciulla che viveva come loro figlia e sorella, così per dire, perché lui si era ben accorto che col padroncino facevano all’amore, ma che un bel giorno Stella, così si chiamava, mentre si villeggiava laggiù, in Basilicata, era sparita improvvisamente.;no;no;no;;
Deledda_Grazia-Stella_d_oriente-1890.txt;"I padroni la dicevano partita per passare qualche mese da una sua amica in Sicilia, ma che lui scommetteva la signorina aver lasciato la loro casa perché si opponevano al di lei matrimonio con Maurizio, aveva buoni orecchi per sentire lui, e che dopo la partenza di Stella i d’Oriente eran tornati a Napoli e che Maurizio stava sempre triste, taciturno… infine tutto ciò che osservava e sentiva presso i suoi padroni…
Nell’apprender tutto ciò Ruggero fece uno strano pensiero e scrisse di nuovo pregando l’amico di farsi informare sui connotati della signorina di cui parlava il domestico.";no;si;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;L’amico fece di più: riuscì ad aver in mano un ritratto di Stella.;no;no;no;no;
